sample_id,ACVD,AS,BPA,CL,IBD,IGT,T2D,CI,HC,FL,ME,SC
SAMD00136653,0,0,0,0.00033333333333333332,0.0028986928104575162,0.0015555555555555557,0.0002941176470588235,0,0.99429330065359478,0,0.00062500000000000001,0
SAMD00154991,0,0,0,0,0,0,0,0,1,0,0,0
SAMD00154992,0,0.0015603514132925898,0,0.0079740516621321575,0.0046173945894147136,0.018879028779957573,0,0,0.96665667355520279,0,0,0.00031250000000000001
SAMD00154993,0.0019624819624819625,0,0,0.96152922466680224,0.0017302489177489179,0,0.001746031746031746,0,0.031114518436499858,0.0019174942704354469,0,0
SAMD00154994,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00154995,0,0,0,0.97649295026868543,0,0,0,0,0.019561777683101213,0.0024174942704354467,0.0015277777777777779,0
SAMD00164694,0.0028791486291486288,0,0,0.94643570013577771,0.0043407287157287153,0,0.0011904761904761906,0,0.041702361149342559,0.0029970397249809012,0.00045454545454545455,0
SAMD00164695,0.0021499377815167291,0,0,0.95237134915308264,0.0023383838383838383,0,0.0011952214452214452,0,0.037189229672975797,0.0032281003310415074,0.0015277777777777779,0
SAMD00164717,0.084081044353486761,0.0093835009245999967,0.012840358965939462,0.28794806928855082,0.030994210212395693,0.0031777155592945059,0.03411015640706043,0.022103703077967784,0.44348783471617303,0.049759980186913466,0.018280000961034753,0.003833425346583241
SAMD00164727,0.0231401228888071,0.0074194882559820638,0.011384916102988857,0.22589372962629134,0.10887608526732738,0.013639981871675238,0.022105408452766772,0.037611808119230046,0.38844199828528825,0.13854528266250229,0.016185904723594859,0.0067552737435460555
SAMD00164728,0.0014090909090909093,0,0,0.96829272627956853,0.00022727272727272727,0,0.002723304473304473,0,0.024207995221153116,0.0023279220779220781,0.00081168831168831163,0
SAMD00164729,0.002121212121212121,0,0.0030277777777777777,0.024182958002036944,0.011363672876830771,0.0059848340224484386,0.023290391690352998,0.0063241341991341991,0.90574446145019205,0.008107022506479029,0.0076944444444444447,0.0021590909090909091
SAMD00164734,0.0032183094683094684,0,0,0.94125553185634458,0.0066099594849594852,0,0.0026306471306471301,0,0.045991434412680526,0.0002941176470588235,0,0
SAMD00164746,0,0,0,0.9746788034377043,0,0,0.0012460317460317458,0,0.020266436779594676,0.0029970397249809012,0.00081168831168831163,0
SAMD00164748,0.21517108674722926,0.0031323275322888322,0.0065819462701041656,0.050783337561579892,0.13587833071323618,0.0079949274366844011,0.065438392597441553,0.027498957493576538,0.45744832769999177,0.020772635011449117,0.0051069487444100449,0.0041927821920081983
SAMD00164750,0.0016065922381711855,0,0.00055555555555555556,0.96623127253293672,0.0022777777777777774,0.00055555555555555556,0.0042204184704184708,0,0.020831942545758333,0.00084967320261437917,0.0028712121212121212,0
SAMD00164756,0.14086934639278995,0.0097970513244103226,0.0022066102756892231,0.067794169044438218,0.0096712797404731026,0.0064625626566416038,0.12186264903814373,0.014165770534075486,0.60261175047961946,0.0023237546766958529,0.0039173913043478257,0.018317664532674967
SAMD00164757,0.024334992514365571,0.025513135235077949,0.08897971958382174,0.20798928881115242,0.03281209812289531,0.011391389226528546,0.017746449306627325,0.033986609451779726,0.5358776367211755,0.0076781223162802111,0.0032223741171109586,0.010468184593184595
SAMD00164758,0.3403799798711632,0.0035883396574186042,0.0083800826366615851,0.2338339904494334,0.013896261982360381,0.0016459949364361129,0.032893030629090332,0.020621885838208696,0.31100411588773913,0.023987384804326859,0.0077623288005573641,0.0020066045066045065
SAMD00164760,0.0015079365079365078,0,0,0.96881124126131879,0.0017302489177489179,0,0.0012460317460317458,0,0.02487633301081443,0.001373663101604278,0.00045454545454545455,0
SAMD00164764,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164765,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164767,0,0,0,0.97546208265848366,0,0,0.0012460317460317458,0,0.020749391325049219,0.0025424942704354468,0,0
SAMD00164769,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164771,0,0,0,0.98246731353871453,0,0,0.0012460317460317458,0,0.015367537068194966,0.00091911764705882363,0,0
SAMD00164776,0.0015079365079365078,0,0,0.96223214674472413,0.0017302489177489179,0,0.0012460317460317458,0,0.030741141813123232,0.0025424942704354468,0,0
SAMD00164778,0.010638677176796367,0.00083333333333333328,0.0038307985873775345,0.56664925891718732,0.04072006241634555,0.0010714285714285715,0.0045815850815850816,0.0017976190476190477,0.3549204583527254,0.0091915902724726255,0.0057651882431294203,0
SAMD00164779,0.002942090073669021,0,0,0.96718857217773635,0.00022727272727272727,0,0.002723304473304473,0,0.025108409134724931,0.00099866310160427827,0.00081168831168831163,0
SAMD00164780,0.0019246031746031744,0,0,0.92957166526284152,0.0037078130203130198,0,0.0012142857142857142,0,0.056671008729832245,0.0053828463203463208,0.0015277777777777779,0
SAMD00164801,0.0053440561631351103,0,0,0.9504673657525825,0.0002631578947368421,0,0.0051882025138604085,0,0.035411543865491231,0.0033256738101939344,0,0
SAMD00164803,0.030298661198622498,0.0044090909090909094,0.020182880200295059,0.43361777582152994,0.035274038568930202,0.0027775689223057641,0.0085039746759947993,0.0071060606060606071,0.44366366502434595,0.0068938556283757524,0.0064105403325604559,0.00086188811188811195
SAMD00164806,0,0,0.00045454545454545455,0.0017308059587471353,0.0017156862745098039,0.0027922237076648841,0,0,0.99249423860453267,0.00031250000000000001,0,0.00050000000000000001
SAMD00164809,0.0088059163059163066,0.0057041545411110625,0.0054893939393939398,0.054823220917668322,0.14440215003117313,0.0058281710119945417,0.023419480429458218,0.026062820277679276,0.70169419003675459,0.0092016517838886258,0.0096456905518017381,0.0049231601731601739
SAMD00164813,0.0072845323536113006,0,0,0.91247832417840125,0.0012631578947368421,0,0.0073370120376699318,0,0.067477966392053043,0.0041590071435272666,0,0
SAMD00164814,0.00072727272727272723,0.0082941508751863454,0.0030378787878787878,0.02393464415271691,0.011924329540428611,0.010560413120591139,0.016473225874497913,0.00050000000000000001,0.9175578251811678,0.0053154761904761908,0.0010497835497835497,0.00062500000000000001
SAMD00164817,0.014952818595233458,0.0081573061366775178,0.013094692923175898,0.043334911886882183,0.10530323261040717,0.050660883941330476,0.024229261407666979,0.0088881661424231075,0.69401954877748862,0.021445447253648227,0.010938876747271216,0.0049748535777947543
SAMD00164819,0,0,0.00045454545454545455,0.0013427033492822964,0.014533219231748645,0.00072916666666666659,0.00035714285714285714,0,0.98069334148823317,0.0010267857142857142,0.00086309523809523811,0
SAMD00164821,0.017135729373227687,0.0084515802105568569,0.0069536258870203536,0.2313048129825189,0.3141849987464489,0.0070196301442010823,0.023758152738139943,0.0011765408504538939,0.35569651667449848,0.022496334116370465,0.011822078276564073,0
SAMD00164822,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164823,0.00096605440595210423,0.00054093567251461982,0.0035155235846025322,0.014167567511607759,0.018803556943759191,0.030310123270262591,0.012846538974441451,0.00088492063492063482,0.87188726494915925,0.0067338772338772345,0.0082065850815850813,0.031137051737317577
SAMD00164824,0,0,0,0.0020467631783421258,0.0099202032487636198,0.022699778398341461,0.0031313131313131315,0,0.96220194204323928,0,0,0
SAMD00164827,0.0018632979507592509,0.0015427807486631017,0.0085557062777264006,0.19786738064946779,0.055779467311764697,0.027869727905057345,0.00862388556625668,0.0015333333333333332,0.68466753937708646,0.0084062504576756167,0.0032906304222093696,0
SAMD00164828,0,0,0.00027777777777777778,0.012155360570801745,0.034952358097549242,0.0064935383244206779,0.042078390705628542,0,0.8937361595335831,0.0035610729140140907,0.0067453420762244301,0
SAMD00164829,0.027408493870487403,0.018984547166201831,0.026965851026338642,0.058531792014838172,0.33672244717051897,0.029160393321848433,0.028551017466029574,0.0067621373509531412,0.42115763494026548,0.026593061165700486,0.014870692246350143,0.0042919322604677299
SAMD00164830,0.00045454545454545455,0,0,0.97717755672689888,0,0,0.001746031746031746,0,0.020621866072523969,0,0,0
SAMD00164831,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164833,0,0,0,0.00062500000000000001,0.0012878787878787879,0.0015555555555555557,0,0,0.99581727994228009,0,0,0.00071428571428571429
SAMD00164834,0.042484770685036519,0.00055555555555555556,0.0057446095571095568,0.579577428851342,0.03972452815408966,0.0017451690821256038,0.016274654277013276,0.0020170454545454545,0.26021453838372333,0.03382951693148388,0.01711447971869294,0.00071770334928229664
SAMD00164836,0,0,0,0.97816696987652862,0,0,0,0,0.017762758075258078,0.0025424942704354468,0.0015277777777777779,0
SAMD00164839,0,0,0,0.96560624486882218,0,0,0.0012460317460317458,0,0.027283259417740839,0.0058644639674051433,0,0
SAMD00164840,0.0019742063492063488,0,0,0.041519083605182,0.046111345268079008,0.014715059485839536,0.020215526639944463,0.0018263888888888887,0.86695574683389287,0.0036477591036414569,0.0026777409681821448,0.00035714285714285714
SAMD00164841,0.0019624819624819625,0,0.0013636363636363635,0.9540203120108306,0.0017302489177489179,0,0.001746031746031746,0,0.03755391237589379,0.0016233766233766233,0,0
SAMD00164842,0.011732446646920332,0,0,0.92074908096289665,0.0014437134502923977,0,0.0079860019366598308,0,0.053716111374006094,0.0028448678514467985,0.0015277777777777779,0
SAMD00164843,0,0,0,0.99029960624600721,0,0,0.0012460317460317458,0,0.0075352443609022542,0.00091911764705882363,0,0
SAMD00164844,0.075075160927437434,0.007747395878974825,0.014610201051958021,0.26754197616128073,0.032456643408378165,0.003613187222707346,0.031637476378297814,0.11836666269111752,0.39195535380655355,0.02931256510741468,0.018719575451420244,0.0089638019144598104
SAMD00164845,0.00045454545454545455,0,0,0.97088661156095368,0,0,0.001746031746031746,0,0.025289434615092511,0.0016233766233766233,0,0
SAMD00164846,0.0023865345181134658,0,0,0.95681293392709776,0.00022727272727272727,0,0.0035566378066378061,0,0.034872936274252073,0.0013319964349376115,0.00081168831168831163,0
SAMD00164848,0,0,0.0025555555555555553,0.016902333047069892,0.0077928201184780119,0.031018613696245274,0.010940058909099158,0.0049085775335775336,0.91293990250375667,0.0057851636667426145,0.0050698260073260082,0.0020871489621489621
SAMD00164849,0,0,0,0.00076704545454545461,0.0059515109073932605,0.0024746148459383753,0.0032150549613784909,0,0.98653621827518878,0.00055555555555555556,0,0.00050000000000000001
SAMD00164851,0.0019246031746031744,0,0,0.9320361903318557,0.0037803189457601221,0,0.00033333333333333332,0,0.052784935845887865,0.0086860729140140897,0.00045454545454545455,0
SAMD00164852,0.00045454545454545455,0,0,0.98176439146079242,0,0,0.001746031746031746,0,0.015740913691571587,0.0002941176470588235,0,0
SAMD00164853,0.00084967320261437917,0,0.0002941176470588235,0.0091123172063574554,0.032316483051617308,0.0032007872943227633,0.0080143761822150557,0,0.93646928698535548,0.0025823412698412697,0.0071606171606171613,0
SAMD00164854,0.00045454545454545455,0,0,0.98021740372630473,0,0,0.0027380952380952378,0,0.015029604167762063,0.00074866310160427805,0.00081168831168831163,0
SAMD00164856,0.011594714710813782,0.024854031481933946,0.0020577012856424623,0.28444913694163954,0.14787508246771103,0.0074098553450333638,0.010443850297449368,0.0059411597174755075,0.45093091087357501,0.027948997953557781,0.025563822994432762,0.00093073593073593074
SAMD00164858,0.00045454545454545455,0,0,0.9678405603899024,0,0,0.0035714285714285709,0,0.027800132250790147,0.00033333333333333332,0,0
SAMD00164859,0.011375671447575474,0.0043217418546365911,0.011086955276928694,0.1753373870666507,0.32290743607415595,0.0062335685395653092,0.044942644897167712,0.00055555555555555556,0.3954387033363056,0.026202124737147958,0.0015982112143102857,0
SAMD00164862,0.0010555555555555555,0,0.0010275689223057643,0.0087692482955640857,0.015903324573603213,0.011967767011110665,0.0063189068843093601,0.00088815789473684211,0.94687119576218026,0.0029246031746031744,0.0042736719260309244,0
SAMD00164863,0.01018255763843999,0,0,0.92544705234565894,0.0058397574647574644,0,0.0063505799755799756,0,0.051555052575563406,0.00062500000000000001,0,0
SAMD00164865,0,0,0.00038461538461538462,0,0.00053333333333333325,0.0022333333333333337,0,0,0.99577728937728938,0,0.00035714285714285714,0.00071428571428571429
SAMD00164866,0.0053440561631351103,0,0,0.94968408653180314,0.0002631578947368421,0,0.0051882025138604085,0,0.034928589320036688,0.0037802192647393889,0.00081168831168831163,0
SAMD00164867,0.05067386218872285,0.0069055152363975891,0.014837047433990159,0.41531385126274245,0.089713210410422309,0.0057551853117642597,0.064798921453092573,0.0016522283272283273,0.31970758574799685,0.022969928246698332,0.0072880489963290471,0.00038461538461538462
SAMD00164868,0.014477832086998862,0.010634338607131042,0.007457002570274881,0.26892872692715375,0.26141287872904689,0,0.028133445829644846,0.024300299158111452,0.35762771289299111,0.021430740782975261,0.0042685200002133637,0.0013285024154589371
SAMD00164869,0.00045454545454545455,0,0,0.96254146425469944,0.0012272727272727275,0,0.0013106060606060605,0,0.029799519108342633,0.0026842691622103389,0.0019823232323232325,0
SAMD00164871,0,0,0,0.98558903234446715,0.00043478260869565214,0,0,0,0.01193425958099871,0,0.0020419254658385093,0
SAMD00164872,0.0018674242424242425,0.00050000000000000001,0.00069444444444444447,0.067673396450134538,0.023348056671234411,0.0068690476190476201,0.032203995242728579,0.0035630341880341881,0.84592454646391535,0.01008503199157224,0.0063495483274895051,0.00092147435897435906
SAMD00164873,0,0,0,0,0.00096825396825396819,0.00055555555555555556,0,0,0.99847619047619052,0,0,0
SAMD00164874,0.00071794871794871788,0,0.00081168831168831163,0.026116910630649023,0.060038681227613105,0.007926852885676414,0.0076413625074615802,0,0.88968013880254571,0.00073232323232323227,0.0063340936840936835,0
SAMD00164875,0.00027777777777777778,0,0.0064714868464868461,0.017436185439087919,0.011871546645574105,0.0156792280786846,0.0046283666594021276,0.0015625000000000001,0.93122672257522188,0.0066646383587173064,0.0012648809523809522,0.0029166666666666668
SAMD00164877,0.010323040893238766,0.023463177732140583,0.013667454613931261,0.073295924525363168,0.13264303624521184,0.018199557966972826,0.036979066039664693,0.013817435617358216,0.64391275641544832,0.012897677163737535,0.013999780604261354,0.0068010921826711299
SAMD00164878,0,0,0,0,0.0010714285714285713,0,0,0,0.99892857142857139,0,0,0
SAMD00164879,0,0,0,0.0018657219973009448,0.019001206310029838,0.0039230006105006104,0.00055555555555555556,0,0.97288963457423194,0.0017648809523809522,0,0
SAMD00164880,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164881,0.00045454545454545455,0,0,0.025136110814709883,0.0093646463830287345,0.011208496976879328,0.00076704545454545461,0,0.94999108715072333,0.001217948717948718,0.0018601190476190473,0
SAMD00164882,0.091392151903985558,0.0055605427349605576,0.0030680821371610843,0.067732252804503415,0.014263011838784152,0.0092673872180451117,0.090223693845589426,0.015109119883384585,0.68124316289102405,0,0.0045602484472049695,0.017580346295356729
SAMD00164883,0,0,0,0.97701885048384396,0.00043478260869565214,0,0.00099206349206349201,0,0.019202026536265668,0.0019174942704354469,0.00043478260869565214,0
SAMD00164884,0.00045454545454545455,0,0,0.98959668416808499,0,0,0.001746031746031746,0,0.0079086209842788788,0.0002941176470588235,0,0
SAMD00164889,0.0066833418774208241,0,0,0.93930855562995641,0.0002631578947368421,0,0.0058132025138604082,0,0.044248925416688574,0.0033256738101939344,0.00035714285714285714,0
SAMD00164891,0.0025143280632411069,0.00052777777777777773,0.0066039025259226501,0.023301893145504328,0.024802875593730685,0.01055893279948839,0.027130783532175035,0.0022564469843881609,0.88557488630718817,0.0044532085561497332,0.0047769473173884932,0.0074980173970448562
SAMD00164892,0,0,0.0027730785296574767,0.010201811561331686,0.004960094643918174,0.0060877942877555881,0,0,0.97395043526305114,0.00081250000000000007,0,0.0012142857142857142
SAMD00164893,0.0031978620794410272,0,0.00055555555555555556,0.95365618177402245,0.0038830266955266952,0.00055555555555555556,0.0030515873015873017,0,0.032199275784415102,0.0012342885872297638,0.0016666666666666666,0
SAMD00164895,0.0039416923656054089,0.00050000000000000001,0.0016393280632411066,0.0081209314626833808,0.01534437672656982,0.0052663440211394175,0.018074842302034728,0.0015833333333333333,0.9381081735882012,0.0037638888888888887,0.0033629716012439125,0.0002941176470588235
SAMD00164896,0.019638588757590308,0.0088736942732265105,0.011824450834085376,0.27018178924301073,0.044350046078904255,0.025497482775459282,0.019374375745775,0.0034551406926406924,0.57361572394616556,0.01410523350058954,0.0066119829244829257,0.0024714912280701753
SAMD00164897,0,0.00031250000000000001,0.00031250000000000001,0.0019886363636363634,0.001138157894736842,0.0050987554112554116,0,0,0.9911494503303715,0,0,0
SAMD00164898,0,0,0,0,0.0015476190476190477,0.00085227272727272734,0,0,0.99585010822510822,0,0,0.0017499999999999998
SAMD00164899,0,0,0,0.00062030075187969919,0.00088888888888888882,0.0012670454545454545,0,0,0.9964112649046859,0.00081250000000000007,0,0
SAMD00164900,0.0014583333333333332,0,0,0.99091391375390725,0.00043478260869565214,0,0.00027777777777777778,0,0.0061862922705314015,0.0002941176470588235,0.00043478260869565214,0
SAMD00164901,0,0,0.00073934837092731829,0.034986199164873957,0.060459602293841425,0.012731504091024215,0.03386423128497263,0.00057142857142857136,0.84332349755470271,0.009589539545421898,0.0031381578947368423,0.00059649122807017537
SAMD00164903,0.00045454545454545455,0,0,0.97779520378572249,0,0,0.001746031746031746,0,0.01950421901370044,0.00050000000000000001,0,0
SAMD00164904,0,0,0,0.001749084249084249,0.014625595895332738,0.00051587301587301582,0.00050000000000000001,0,0.98169278017304318,0,0.00091666666666666676,0
SAMD00164909,0.0013979468599033817,0.0077912730544309481,0.0049952543007462909,0.12117543646733302,0.025900279008244414,0.01074709726547962,0.010589075956723015,0.001,0.79724936960838311,0.014220167158786084,0.0022184343434343435,0.0027156659765355416
SAMD00164910,0.00045454545454545455,0,0,0.96753740521174736,0,0,0.00246031746031746,0,0.027924355250013147,0.0016233766233766233,0,0
SAMD00164913,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164915,0,0,0.00055555555555555556,0.00071794871794871788,0.0027301587301587298,0.0096642871017871019,0.00069264069264069264,0,0.98334507159507145,0.00062500000000000001,0.001284722222222222,0.00038461538461538462
SAMD00164916,0,0,0.0014545454545454545,0.012833774777853725,0.0039661449661449657,0.014835497835497839,0.00041666666666666664,0,0.96072965726112192,0.0022410714285714282,0.00035714285714285714,0.0031654987524552748
SAMD00164917,0,0.00018518518518518518,0.0007407407407407407,0.0013392857142857143,0.031619342151656391,0.00027777777777777778,0.00035714285714285714,0,0.96498284038802629,0,0.00031250000000000001,0.00018518518518518518
SAMD00164918,0,0,0.0011111111111111111,0.0020409356725146197,0.057149143125536275,0.00083333333333333328,0,0,0.93785537574740363,0,0.0010101010101010101,0
SAMD00164921,0.0066833418774208241,0,0,0.935378992137893,0.0002631578947368421,0,0.0065274882281461232,0,0.047821346051609197,0.0033256738101939344,0,0
SAMD00164922,0.0019246031746031744,0,0,0.9669709149209923,0.003431637806637806,0,0.0012460317460317458,0,0.024598603795585223,0.001373663101604278,0.00045454545454545455,0
SAMD00164923,0.068584132360251265,0.020346662739229037,0.015853800074194811,0.19795128547885329,0.059229748785038817,0.0068881946227147463,0.041466620677597904,0.16079220248630835,0.36686855652947026,0.032310969874900071,0.012164267083031383,0.017543559288410549
SAMD00164924,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164925,0.006321020783482084,0,0.0016669254658385094,0.20251449932226287,0.054483980029258659,0.00061188811188811194,0.0088909875813900589,0.00080128205128205125,0.71644360886193548,0.0078491411259953466,0.00041666666666666664,0
SAMD00164926,0.037683133042493322,0.027779008179045189,0.051093942778927273,0.035848701908686428,0.041732163420514799,0.043559498795837807,0.039277056341491326,0.053946852953921508,0.56828299057585308,0.053570667374421219,0.0076519409609176071,0.039574043667890399
SAMD00164927,0.00027777777777777778,0,0.0031025641025641025,0.0036886724386724391,0.0049413037942449712,0.010634816199713898,0.0039753204312027836,0,0.96844679986112214,0.0011575622445187663,0.0025274725274725273,0.0012477106227106226
SAMD00164928,0.02449024062452854,0.0054045945884181193,0.011561539108130171,0.28200063875995551,0.18726557074097286,0.0065309503244470931,0.037144929225924307,0.00095,0.43464768670535436,0.0074066371934776165,0.002597212728791677,0
SAMD00164930,0.0097065777660591893,0.0043104726972374033,0.018155549116346335,0.31872902602475206,0.029427722090954012,0.0089289568618515971,0.0030304487179487177,0.0023150793650793646,0.59535429441503418,0.0070529574742423029,0.0029889154704944181,0
SAMD00164931,0,0,0.00045454545454545455,0.0076139339461707874,0.010684694691273639,0.042451687910472734,0,0,0.93829513799753672,0,0,0.00050000000000000001
SAMD00164933,0,0.00035714285714285714,0,0.00027777777777777778,0.0042807539682539683,0.0043792388167388169,0,0,0.99070508658008649,0,0,0
SAMD00164934,0.0048492063492063487,0,0.0021147068511198947,0.026821210023368795,0.03004468562277824,0.015032618227930516,0.044027742179747829,0.0040918208983998453,0.84775655813410011,0.010310703323164623,0.013265142329577312,0.0016856060606060604
SAMD00164935,0.00071256038647342997,0,0,0.006182814769771291,0.0069426497415627838,0.0081214292243704019,0.010886325488946974,0,0.96473172621638059,0.00066239316239316245,0.0017601010101010101,0
SAMD00164936,0,0,0,0,0.0014705882352941176,0.010823106060606063,0,0,0.97167089214422975,0.0015267857142857145,0,0.014508627845584371
SAMD00164937,0.0083639500764113792,0.0040313159063159066,0.004585022783897128,0.38117808099025441,0.033199725828866683,0.00087499999999999991,0.0078521519330342852,0.0015000000000000002,0.54881155781072977,0.0093531946704900667,0.00025000000000000001,0
SAMD00164938,0.0002631578947368421,0,0.001701388888888889,0.0031297148671761677,0.011363071272552698,0.015088904544862614,0.019402010657041616,0.0017714285714285716,0.93974908381011646,0.0010854468599033817,0.0040701312576312577,0.0023756613756613755
SAMD00164940,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164941,0.020743601871075282,0.024218739428449682,0.011097625535201251,0.24575170969717697,0.029046171088412627,0.0080755453186130248,0.012595402977057643,0.15780140333952253,0.44143133308052884,0.017979157523426607,0.021024991462138119,0.010234318678397625
SAMD00164942,0.00045454545454545455,0,0,0.97121014097271829,0,0,0.001746031746031746,0,0.024171787556268979,0.0024174942704354467,0,0
SAMD00164943,0.00088888888888888882,0.018572444117422503,0.024161272119608147,0.079019959167625997,0.52042328421587813,0.028497553465626217,0.014655183044835549,0.0027558275058275059,0.2606525438455114,0.035002342814489454,0.0076787411934470754,0.0076919596208389306
SAMD00164944,0,0,0,0.9819430469556244,0,0,0.0022380952380952378,0,0.014399740159221585,0.0014191176470588235,0,0
SAMD00164945,0.00071794871794871788,0,0,0.96309640237213756,0.0026111111111111109,0,0.00071794871794871788,0,0.029372101346366052,0.0019567099567099565,0.0015277777777777779,0
SAMD00164947,0,0,0,0.0024811066126855601,0.014457167832167829,0,0,0,0.98306172555514637,0,0,0
SAMD00164949,0,0,0,0.014351036390510073,0.004325657894736842,0.0024403575225943647,0,0,0.97797024977946023,0.00055555555555555556,0.00035714285714285714,0
SAMD00164951,0,0,0.0015131578947368421,0.0023553756185335133,0.030886254268607204,0.0062295893391094617,0,0,0.95863100749439756,0.00038461538461538462,0,0
SAMD00164952,0,0,0,0.0024298245614035084,0.017398583636006236,0.00031250000000000001,0,0,0.97985909180259023,0,0,0
SAMD00164956,0,0.00062500000000000001,0,0.003126114081996435,0.011034816117162324,0.0011805555555555556,0.0046232517482517489,0,0.97909776249703384,0,0,0.00031250000000000001
SAMD00164957,0,0,0.001870300751879699,0.018107515291725818,0.024299338518378767,0.0086260653046643758,0.00059523809523809518,0,0.94389470443127577,0,0.0016666666666666666,0.00094017094017094017
SAMD00164960,0,0,0,0,0.0040290598290598292,0.00055555555555555556,0,0,0.99541538461538481,0,0,0
SAMD00164963,0,0,0,0.0055413187603590083,0.040525582274883988,0.0045990388180790652,0.0065004668534080299,0,0.93421660692995989,0.0032526154401154406,0.0053643709231944526,0
SAMD00164965,0.015563479350550285,0.027602564270095224,0.022486995289973478,0.058925722617782429,0.1964303225201311,0.11380162926505298,0.0353222826731307,0.014401867479187778,0.44573508589457256,0.053479972149976504,0.013082429252818941,0.0031676492367281846
SAMD00164966,0.0017045454545454545,0.00050000000000000001,0.0015499451528863293,0.014279781901105433,0.02978494020599283,0.017916002706443886,0.005402923465423465,0.0030587121212121214,0.90704183342457356,0.017266540026021453,0.0014947755417956657,0
SAMD00164968,0.0015079365079365078,0,0,0.96331746420504161,0.0017302489177489179,0,0.00033333333333333332,0,0.027842151914133334,0.0037410873440285207,0.0015277777777777779,0
SAMD00164969,0,0.00027777777777777778,0,0.026577429794148053,0.019889016758095707,0.026134420324780732,0.00021739130434782607,0,0.92260550555489118,0.00050000000000000001,0.0032429029304029298,0.00055555555555555556
SAMD00164970,0.042814996429700616,0.0047183600713012483,0.016034722716224262,0.43737484447190844,0.12453233936013582,0.0056487810435178866,0.0502961206675199,0.002793650793650793,0.29158006185775925,0.019811413861336467,0.0036254779577148,0.00076923076923076923
SAMD00164971,0.0038249936338171629,0.0017960164835164835,0.00069444444444444447,0.22275843043234517,0.03049839944882346,0.0085077532761356281,0.0041274456251236434,0,0.70776323498545213,0.018816032200513623,0.0012132494698284171,0
SAMD00164973,0,0,0,0.0060719888762020948,0.068018954223339048,0.0097984212425001882,0.002204707057648234,0,0.90828137086194149,0.00021739130434782607,0.0054071664340206551,0
SAMD00164974,0.044879387672534451,0.015443568985978802,0.010628484454142346,0.33898489126953435,0.028277383541736069,0.003460678210678211,0.031092229238433293,0.021163984221944578,0.46100105958003079,0.0068564642916423106,0.033050863244942184,0.005161005288402987
SAMD00164976,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164977,0,0,0,0.98230858337998439,0,0,0.00069047619047619057,0,0.01608182278248068,0.00091911764705882363,0,0
SAMD00164978,0.0019246031746031744,0,0,0.97195714579538106,0.0019385822510822512,0,0,0,0.022357773354096881,0.0002941176470588235,0.0015277777777777779,0
SAMD00164979,0.032331040274841592,0.0029482217988409942,0.015257627455963369,0.35820680264606097,0.03849994278821342,0.014312604642519504,0.027451420354671126,0.0081929307362743915,0.46080311504912713,0.028385086096655621,0.012931383595428218,0.00067982456140350863
SAMD00164981,0.002942090073669021,0,0,0.94711570958281455,0.00022727272727272727,0,0.0035566378066378061,0,0.042685346086661864,0.0026612554112554112,0.00081168831168831163,0
SAMD00164983,0,0,0,0.0027009189640768588,0.0024387089518668466,0.001673611111111111,0.00055059523809523805,0,0.99232366573484976,0,0.00031250000000000001,0
SAMD00164985,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164986,0,0,0.0040662924032489247,0.023124220586177104,0.010614767758303225,0.023446674801470193,0.0010834043762432508,0,0.93491326644818384,0.0017692307692307693,0.00098214285714285721,0
SAMD00164987,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
SAMD00164988,0.0066104356170145649,0,0,0.94409814441664253,0.0035675505050505054,0,0.003403554778554778,0,0.03995812132054391,0.00047727272727272728,0.0018849206349206349,0
SAMD00164993,0.00045454545454545455,0,0,0.97397588135978241,0,0,0.001746031746031746,0,0.020639813402971295,0.0023720397249809015,0.00081168831168831163,0
